Influencer_ID,Influencer_Name,Platform,Subscribers,Post_Categories,Country,Visits,Likes,Comments,Engagement_Rate(%),Profile_Link
INF00321,beckyg,YouTube,21600000,Música y baile,Estados Unidos,31800,1900,78,0.009157407407407408,http://youtube.com/channel/UCgtNC51EUSgcZ6kKyVoPxKA
INF00322,PragatiVermaaShorts,YouTube,21600000,Unknown,India,1100000,58800,1100,0.27731481481481485,http://youtube.com/channel/UCZcR0eG70cbq044cb_OH3Qw
INF00323,pawansahu777,YouTube,21500000,Unknown,India,1300000,119700,807,0.5604976744186047,http://youtube.com/channel/UCpO_iMOOEhShBMxcXgJs7Yw
INF00324,unboxtherapy,YouTube,21500000,Diseño/arte,Estados Unidos,1200000,5400,313,0.026572093023255812,http://youtube.com/channel/UCsTcErHg8oDvUnTzoqsYeNw
INF00325,lyricalemonade,YouTube,21400000,"Música y baile, Animación",Estados Unidos,1700000,90100,3900,0.4392523364485981,http://youtube.com/channel/UCtylTUUVIGY_i5afsQYeBZA
INF00326,MrVivekBindra,YouTube,21400000,Educación,India,63800,5800,26,0.02722429906542056,http://youtube.com/channel/UCR-foyF-C6VuAlwy3KZMkgA
INF00327,kurzgesagt,YouTube,21400000,Educación,Estados Unidos,4300000,205800,10000,1.008411214953271,http://youtube.com/channel/UCsXVk37bltHxD1rDPwtNM8Q
INF00328,corbuzier,YouTube,21400000,Unknown,Indonesia,2300000,50500,5600,0.26214953271028035,http://youtube.com/channel/UCYk4LJI0Pr6RBDWowMm-KUw
INF00329,fatosdesconhecidos,YouTube,21400000,Ciencia y tecnología,Brasil,70100,7800,435,0.03848130841121496,http://youtube.com/channel/UCbAiIkPobUFy71zlmwVw3jw
INF00330,BaimPaula,YouTube,21300000,"Música y baile, Películas",Indonesia,339100,10800,954,0.05518309859154929,http://youtube.com/channel/UC5xAPCVizxOfnMECMXkal2Q
INF00331,7clouds,YouTube,21300000,Música y baile,Estados Unidos,71200,1200,87,0.006042253521126761,http://youtube.com/channel/UCNqFDjYTexJDET3rPDrmJKg
INF00332,BraveWilderness,YouTube,21200000,Unknown,Estados Unidos,203100,7300,503,0.036806603773584905,http://youtube.com/channel/UC6E2mP01ZLH_kbAyeazCNdg
INF00333,romeo,YouTube,21200000,Música y baile,Estados Unidos,31700,2700,65,0.01304245283018868,http://youtube.com/channel/UCyxbZF7_PK4nLiexj0kkCNg
INF00334,buzzfeedtasty,YouTube,21200000,Comida y bebida,Estados Unidos,51500,2300,27,0.010976415094339623,http://youtube.com/channel/UCJFp8uSYCjXOMnkUyb3CQ3Q
INF00335,jaanvipatel,YouTube,21200000,Unknown,India,5000000,212600,519,1.0052783018867923,http://youtube.com/channel/UCRqs0TZOqe5nrwP-BrdnCjg
INF00336,KiddiestvHindi,YouTube,21200000,Educación,Unknown,56900,1700,0,0.008018867924528302,http://youtube.com/channel/UCvEAgG7WzPZnZkf9iOV_YCg
INF00337,SonyAATH,YouTube,21200000,"Viajes, Espectáculos",Bangladesh,163600,3000,115,0.014693396226415096,http://youtube.com/channel/UCBz9qbqujcjIavFmBJW2oZw
INF00338,LazarBeam,YouTube,21200000,"Animación, Videojuegos",Estados Unidos,5100000,206100,5000,0.995754716981132,http://youtube.com/channel/UCw1SQ6QRRtfAhrN_cjkrOgA
INF00339,NBA,YouTube,21100000,Deportes,Estados Unidos,73700,1900,106,0.009507109004739337,http://youtube.com/channel/UCWJ2lWNubArHWmf3FIHbfcQ
INF00340,BabyBusID,YouTube,21100000,"Películas, Humor",Unknown,273800,728,0,0.0034502369668246444,http://youtube.com/channel/UC5v3gjCQLFeg8eBXO7ShdpQ
INF00341,BayashiTV_,YouTube,21000000,Unknown,Estados Unidos,5400000,351100,2300,1.6828571428571428,http://youtube.com/channel/UCbCJmNKAL85O1VFeD6Wj60g
INF00342,NinjaKidz,YouTube,20900000,Videojuegos,Estados Unidos,247800,5000,26,0.02404784688995215,http://youtube.com/channel/UCpZ88DWlKW0H_AYDaUZptcw
INF00343,triggeredinsaan,YouTube,20800000,Humor,India,6900000,505700,18500,2.520192307692308,http://youtube.com/channel/UCfLuT3JwLx8rvHjHfTymekw
INF00344,rkddigital,YouTube,20800000,Unknown,India,22000,806,9,0.00391826923076923,http://youtube.com/channel/UCjBwQ6M9QyCgO5Pp-TQRFUA
INF00345,Miawaug,YouTube,20800000,Videojuegos,Indonesia,563600,21800,1100,0.11009615384615384,http://youtube.com/channel/UC3J4Q1grz46bdJ7NJLd4DGw
INF00346,EmiwayBantai,YouTube,20800000,Música y baile,India,3200000,386600,24000,1.9740384615384614,http://youtube.com/channel/UCHmk8iNJHvf5mGN6_pkPc7g
INF00347,LinkinPark,YouTube,20800000,Música y baile,Estados Unidos,0,0,0,0.0,http://youtube.com/channel/UCZU9T1ceaOgwfLRq7OKFU4Q
INF00348,Mnet,YouTube,20800000,Unknown,Estados Unidos,9300,1000,41,0.005004807692307692,http://youtube.com/channel/UCbD8EppRX3ZwJSou-TVo90A
INF00349,JoseComilaoTotoy,YouTube,20700000,Animación,Unknown,103600,2200,0,0.010628019323671498,http://youtube.com/channel/UCy7whoHQXzhYxp9AQmrPFVw
INF00350,goldminesgreatindiancomedy2048,YouTube,20700000,Unknown,India,5200,45,1,0.0002222222222222222,http://youtube.com/channel/UC76Yc75RGWonijH02CIhPaw
INF00351,DannyFitt,YouTube,20700000,Películas,México,468700,23300,378,0.11438647342995169,http://youtube.com/channel/UC_82tbyeBHSaDbL725LMlvw
INF00352,Cookieswirlc,YouTube,20700000,Videojuegos,Estados Unidos,151100,1600,298,0.009169082125603864,http://youtube.com/channel/UCelMeixAOTs2OQAAi9wU8-g
INF00353,Vsauce,YouTube,20700000,Ciencia y tecnología,Estados Unidos,3000000,274100,3600,1.3415458937198068,http://youtube.com/channel/UC6nSFpj9HTCZ5t-N3Rm3-HA
INF00354,5MinuteCraftsDIY,YouTube,20600000,Música y baile,India,10400,87,3,0.0004368932038834951,http://youtube.com/channel/UC2etEuPIfohP4P53wM0KImA
INF00355,gottalentglobal,YouTube,20600000,Unknown,Estados Unidos,19000,399,15,0.0020097087378640774,http://youtube.com/channel/UCe_Fx4EZAgKjDz0aQ_Y7hSA
INF00356,JakeFellman,YouTube,20600000,Unknown,Estados Unidos,1200000,101100,221,0.4918495145631068,http://youtube.com/channel/UCEnqwW6f7bYidXHAI13hhMA
INF00357,news18India,YouTube,20600000,Noticias y Política,India,9700,164,5,0.0008203883495145631,http://youtube.com/channel/UCPP3etACgdUWvizcES1dJ8Q
INF00358,SlivkiShow,YouTube,20600000,Videojuegos,Rusia,2200000,100800,2900,0.5033980582524272,http://youtube.com/channel/UCU_yU4xGT9hrVFo6euH8LLw
INF00359,jakepaul,YouTube,20600000,Fitness,Estados Unidos,73500,3900,86,0.019349514563106796,http://youtube.com/channel/UCcgVECVN4OKV6DH1jLkqmcA
INF00360,KarlaBustillos,YouTube,20500000,Unknown,México,3200000,241600,1800,1.1873170731707317,http://youtube.com/channel/UCyI6QRxXArFsfWlMdvoG2hw
INF00361,Sidemen,YouTube,20500000,"Videojuegos, Humor",Reino Unido,7400000,306300,7300,1.5297560975609756,http://youtube.com/channel/UCDogdKl7t7NHzQ95aEwkdMw
INF00362,PandaShorts,YouTube,20500000,Unknown,India,796300,43700,121,0.21376097560975607,http://youtube.com/channel/UCEYlNI8wno2Xp7YUNdMN22A
INF00363,noorstars,YouTube,20400000,"Películas, Humor",Iraq,76500,3600,168,0.018470588235294117,http://youtube.com/channel/UChOPyo-uWLVi5uO53mSBX-w
INF00364,gusttavolimaoficial,YouTube,20400000,Música y baile,Brasil,39200,3200,89,0.016122549019607843,http://youtube.com/channel/UCXooz9whNJZBRTHi9AqdjPw
INF00365,degoboom,YouTube,20400000,"Películas, Animación",México,140500,3400,229,0.01778921568627451,http://youtube.com/channel/UCj9rK3jt8qmih4mZX0UL67g
INF00366,WowKidzAction,YouTube,20400000,Unknown,Unknown,105200,1600,0,0.00784313725490196,http://youtube.com/channel/UCCyKsYaRi62axS-kasXW7wA
INF00367,RobinHoodGamer1,YouTube,20400000,"Animación, Videojuegos",Brasil,308500,14900,343,0.07472058823529412,http://youtube.com/channel/UCYtaoJSk9iIrFxx8eZB15ag
INF00368,greengoldtv,YouTube,20400000,Unknown,Unknown,88700,1200,0,0.0058823529411764705,http://youtube.com/channel/UCiBigY9XM-HaOxUc269ympg
INF00369,PinkPanther,YouTube,20400000,"Películas, Animación",Unknown,336400,2300,0,0.011274509803921568,http://youtube.com/channel/UCFeUyPY6W8qX8w2o6oSiRmw
INF00370,officialajaysharma07,YouTube,20300000,Unknown,India,784800,29400,62,0.14513300492610837,http://youtube.com/channel/UCthYQycNvy1TfeTzzR4S2dA
INF00371,deepesh_zo,YouTube,20300000,Unknown,India,1400000,92100,206,0.4547093596059113,http://youtube.com/channel/UC9VEW1NhLouw1vbW6p4cACw
INF00372,korayzeynep,YouTube,20300000,Vlogs diarios,Turquía,2000000,47100,0,0.23201970443349754,http://youtube.com/channel/UCTAacyv5T4cSus1W4D6eBfA
INF00373,5MinuteCraftsPLAY,YouTube,20300000,Películas,India,9500,97,3,0.0004926108374384236,http://youtube.com/channel/UC57XAjJ04TY8gNxOWf-Sy0Q
INF00374,gordonramsay,YouTube,20200000,"Comida y bebida, Salud y autoayuda",Estados Unidos,65000,1400,116,0.0075049504950495055,http://youtube.com/channel/UCIEv3lZ_tNXHzL3ox-_uUGQ
INF00375,marvel,YouTube,20200000,"Películas, Animación",Estados Unidos,144600,6600,452,0.034910891089108914,http://youtube.com/channel/UCvC4D8onUfXzvjTOM-dBfEA
INF00376,BuzzFeedVideo,YouTube,20200000,Comida y bebida,Estados Unidos,18300,493,7,0.0024752475247524753,http://youtube.com/channel/UCpko_-a4wgz2u_DgDgd9fqA
INF00377,sctv_,YouTube,20200000,"Música y baile, Películas",Indonesia,12100,278,9,0.0014207920792079208,http://youtube.com/channel/UC_vsErcsq56hOscPHkG-aVw
INF00378,PTXofficial,YouTube,20200000,Música y baile,Estados Unidos,54200,2900,61,0.01465841584158416,http://youtube.com/channel/UCmv1CLT6ZcFdTJMHxaR9XeA
INF00379,AuthenticGames,YouTube,20200000,"Películas, Videojuegos",Brasil,27000,2100,64,0.010712871287128712,http://youtube.com/channel/UCIPA6iWNaoetaa1T46RkzXw
INF00380,etvteluguindia,YouTube,20100000,Unknown,India,17000,329,1,0.0016417910447761193,http://youtube.com/channel/UCSs9H1cyB3OHdy8wkit8ZKg
INF00381,BGT,YouTube,20000000,"Música y baile, Películas",Reino Unido,32000,510,18,0.00264,http://youtube.com/channel/UCUtZaxDF3hD5VK4xRYFBePQ
INF00382,pencilmation,YouTube,20000000,"Animación, Humor",Estados Unidos,45300,812,20,0.0041600000000000005,http://youtube.com/channel/UCUAL--p3qAa27luR0IYbjZA
INF00383,ASGamingsahil,YouTube,20000000,Unknown,India,145400,10900,391,0.056455000000000005,http://youtube.com/channel/UCMrvxKTx9hLhZcOvJkYOnAw
INF00384,fifa,YouTube,20000000,Deportes,Estados Unidos,80900,2800,33,0.014165,http://youtube.com/channel/UCpcTrCXblq78GZrTUTLWeBw
INF00385,React,YouTube,20000000,Humor,Estados Unidos,175000,7200,335,0.037675,http://youtube.com/channel/UC0v-tlzsn0QZwJnkiaUSJVQ
INF00386,VEVO,YouTube,20000000,Música y baile,Estados Unidos,5400,194,3,0.000985,http://youtube.com/channel/UC2pmfLm7iq6Ov1UwYrWYkZA
INF00387,howridiculous,YouTube,20000000,Videojuegos,Estados Unidos,1700000,57100,2000,0.29550000000000004,http://youtube.com/channel/UC5f5IV0Bf79YLp_p9nfInRA
INF00388,ClashOfClans,YouTube,20000000,"Películas, Animación",Estados Unidos,270400,20200,368,0.10284,http://youtube.com/channel/UCD1Em4q90ZUK2R5HKesszJg
INF00389,tabii.urdu,YouTube,19900000,Unknown,Pakistán,11800,304,16,0.0016080402010050252,http://youtube.com/channel/UCfiM9_Me5QJBEr0PItkbXgw
INF00390,TroomTroom_Es,YouTube,19800000,Unknown,México,55100,1100,17,0.005641414141414142,http://youtube.com/channel/UCu6oyJJ6PlkeNNv6n26ZNyA
INF00391,DLSNews,YouTube,19800000,Música y baile,India,67400,2200,108,0.011656565656565657,http://youtube.com/channel/UCw0ry7cLRUnq3Oaszlhgqfg
INF00392,issei0806,YouTube,19800000,Unknown,India,1600000,91700,127,0.4637727272727272,http://youtube.com/channel/UC6QZ_ss3i_8qLV_RczPZBkw
INF00393,tarik_alhalapi,YouTube,19800000,Unknown,Turquía,810000,18800,64,0.09527272727272727,http://youtube.com/channel/UCoIPNS4wYsQV4_XV2wSaxyw
INF00394,DharMann,YouTube,19800000,Salud y autoayuda,Estados Unidos,3400000,66600,1800,0.34545454545454546,http://youtube.com/channel/UC_hK9fOxyy_TM8FJGXIyG8Q
INF00395,BeastPhilanthropy,YouTube,19800000,Comida y bebida,Estados Unidos,10300000,690400,17000,3.5727272727272728,http://youtube.com/channel/UCAiLfjNXkNv24uhpzUgPa6A
INF00396,busyfunltd9692,YouTube,19800000,"Animación, Humor",India,3000000,10300,202,0.05304040404040404,http://youtube.com/channel/UCkKDpnzIG29MA--Sh6oOtWg
INF00397,Slick_Slime_Sam_Spanish,YouTube,19800000,Unknown,México,114900,1700,0,0.008585858585858586,http://youtube.com/channel/UCfRgJADdLXwrcjIuTxn_u3Q
INF00398,HaerteTest,YouTube,19800000,Unknown,India,26500,64,3,0.0003383838383838384,http://youtube.com/channel/UCqsS8fU6yVxrJr5y_CoUn3w
INF00399,Mashaurso,YouTube,19700000,Unknown,Unknown,303200,2200,0,0.01116751269035533,http://youtube.com/channel/UCJKBSfD5JSUxGhriFeoPCCg
INF00400,CraftyPanda,YouTube,19600000,"Películas, Humor",India,15600,161,8,0.0008622448979591836,http://youtube.com/channel/UC03RvJoIhm_fMwlUpm9ZvFw
INF00401,ArabGamesNetwork,YouTube,19600000,Unknown,Argelia,149100,11100,588,0.05963265306122449,http://youtube.com/channel/UCV2JkEBmtfSYGAIlprAhAyQ
INF00402,YounesZarou,YouTube,19600000,Unknown,India,260300,11500,49,0.0589234693877551,http://youtube.com/channel/UClR74BSOFXxMOKtuaaPu91Q
INF00403,smilefamilyspanish1463,YouTube,19500000,"Animación, Juguetes",Unknown,109300,114,0,0.0005846153846153846,http://youtube.com/channel/UCau6-7svf1fw2QCUJDj68eQ
INF00404,BispoBrunoLeonardo,YouTube,19500000,Música y baile,Brasil,1600000,496900,357000,4.378974358974359,http://youtube.com/channel/UCVNouUw3d3l5JYVCxhAQXKA
INF00405,sonotek,YouTube,19500000,"Música y baile, Animación",India,18000,352,45,0.0020358974358974363,http://youtube.com/channel/UC3zVeAaoPEN1Tu25dW3G2Ig
INF00406,heidizidane9861,YouTube,19400000,Vlogs diarios,Unknown,28600,117,0,0.0006030927835051547,http://youtube.com/channel/UCC9Iz-AebxsyVF4iZagOtwA
INF00407,shemaroobollywoodcomedy,YouTube,19400000,Unknown,India,16600,136,5,0.0007268041237113402,http://youtube.com/channel/UC0PKLLmL8pIJLjOI1gBH_pA
INF00408,NarendraModi,YouTube,19400000,Noticias y Política,India,13500,1300,61,0.007015463917525773,http://youtube.com/channel/UC1NF71EwP41VdjAU1iXdLkw
INF00409,kbsworldtv,YouTube,19400000,Unknown,Indonesia,4900,221,6,0.001170103092783505,http://youtube.com/channel/UC5BMQOsAB8hKUyHu9KI6yig
INF00410,elcanaldePlimPlim,YouTube,19400000,Música y baile,Unknown,483600,0,0,0.0,http://youtube.com/channel/UCYQo8CdhXD22qfwUBUw591Q
INF00411,TEDEd,YouTube,19400000,Ciencia y tecnología,Estados Unidos,270400,10700,302,0.05671134020618557,http://youtube.com/channel/UCsooa4yRKGN_zEE8iknghZA
INF00412,turmadamonica,YouTube,19300000,Unknown,Unknown,102300,3600,0,0.01865284974093264,http://youtube.com/channel/UCV4XcEqBswMCryorV_gNENw
INF00413,iamneetubisht,YouTube,19300000,Unknown,India,4100000,211600,832,1.1006839378238342,http://youtube.com/channel/UCDwhsmzFDLc5hOB6SUglAjg
INF00414,ThePoznavatel,YouTube,19300000,"DIY y Life Hacks, Juguetes",Rusia,2600000,47300,2100,0.2559585492227979,http://youtube.com/channel/UCXTMoE1XgvxN4iCt5-gZzCw
INF00415,theodd1sout,YouTube,19200000,"Películas, Animación",Estados Unidos,605300,50600,4400,0.2864583333333333,http://youtube.com/channel/UCo8bcnLyZH8tBIH9V1mLgqQ
INF00416,miroska-tv,YouTube,19200000,Unknown,Estados Unidos,4600,18,0,9.375e-05,http://youtube.com/channel/UCUYA9nNP2Pgz5RF_oMvnqdQ
INF00417,andtvchannel,YouTube,19200000,Unknown,India,2500,72,0,0.000375,http://youtube.com/channel/UCxJcrDUc8awRSLzLbnIiAmQ
INF00418,grammygoldofficial,YouTube,19200000,Música y baile,Tailandia,10700,241,8,0.001296875,http://youtube.com/channel/UCFWsjsN53Sqvg2pWhSFmWBQ
INF00419,LittleAngelEspanol,YouTube,19200000,Animación,Unknown,127300,171,0,0.0008906249999999999,http://youtube.com/channel/UCTdRly9T3iyCJFjmRoCaepQ
INF00420,HiBestMan,YouTube,19200000,Videojuegos,Rusia,787700,28300,1100,0.153125,http://youtube.com/channel/UCM44x9uWlx__9M9Y2IFhxzQ
INF00421,JimmyKimmelLive,YouTube,19100000,"Películas, Humor",Estados Unidos,266900,5400,290,0.029790575916230366,http://youtube.com/channel/UCa6vGFO9ty8v5KZJXQxdhaw
INF00422,PrimeVideoIN,YouTube,19100000,"Películas, Animación",India,23000,756,5,0.003984293193717277,http://youtube.com/channel/UC4zWG9LccdWGUlF77LZ8toA
INF00423,farruko,YouTube,19100000,Música y baile,Estados Unidos,269500,4200,35,0.022172774869109946,http://youtube.com/channel/UCqFhfan_P2AmGVB1X2B-3Aw
INF00424,MSA.official,YouTube,19000000,AnimaciónHumorEducación,Estados Unidos,3700000,88400,2700,0.47947368421052633,http://youtube.com/channel/UCYzEMRKqrh01-tauv7MYyVQ
INF00425,TaarakMehtaKaOoltahChashmah,YouTube,19000000,Unknown,India,50100,857,15,0.004589473684210526,http://youtube.com/channel/UCnSFZ-olBoLGLRUS_3RI2Aw
INF00426,RepublicTVBharat,YouTube,19000000,Noticias y Política,India,8400,0,5,2.631578947368421e-05,http://youtube.com/channel/UC7wXt18f2iA3EDXeqAVuKng
INF00427,Blippi,YouTube,19000000,"Educación, Juguetes",Unknown,580800,2700,0,0.014210526315789474,http://youtube.com/channel/UC5PYHgAzJ1wLEidB58SK6Xw
INF00428,LikeNastya_Vlog,YouTube,18900000,Vlogs diarios,Unknown,804200,2300,0,0.012169312169312168,http://youtube.com/channel/UCCI5Xsd_gCbZb9eTeOf9FdQ
INF00429,SonyMusicSouthVEVO,YouTube,18900000,Música y baile,Unknown,1900,9,0,4.761904761904762e-05,http://youtube.com/channel/UCTNtRdBAiZtHP9w7JinzfUg
INF00430,viralhog,YouTube,18900000,Juguetes,Estados Unidos,35900,1300,20,0.006984126984126983,http://youtube.com/channel/UC3339WgBDKIcxTfywuSmG8w
INF00431,alia,YouTube,18800000,"Animación, Videojuegos",Estados Unidos,422800,12700,470,0.0700531914893617,http://youtube.com/channel/UCYVinkwSX7szARULgYpvhLw
INF00432,Filaretiki,YouTube,18800000,Unknown,India,245200,7500,0,0.03989361702127659,http://youtube.com/channel/UC7Lta_EuGv5BXoLTpUutvBA
INF00433,thexoteam,YouTube,18800000,Unknown,Estados Unidos,62600,4700,22,0.025117021276595746,http://youtube.com/channel/UClZAOlfhJQJRym39WoAPxdw
INF00434,Aphmau,YouTube,18800000,"Animación, Videojuegos",Estados Unidos,1900000,50100,2200,0.2781914893617021,http://youtube.com/channel/UCzYfz8uibvnB7Yc1LjePi4g
INF00435,MrMarmok,YouTube,18800000,"Animación, Videojuegos",Rusia,3400000,317600,8300,1.7335106382978724,http://youtube.com/channel/UCf31Gf5nCU8J6eUlr7QSU0w
INF00436,rsiammusic,YouTube,18700000,Música y baile,Tailandia,4000,82,5,0.0004652406417112299,http://youtube.com/channel/UCLcCpNY-zaL3vEERD5rh5Ew
INF00437,salmannomanofficial,YouTube,18700000,Unknown,India,893900,47600,106,0.2551122994652406,http://youtube.com/channel/UCXTyWqKtLLzaom6XwaJu7xw
INF00438,Apple,YouTube,18600000,"Música y baile, Animación",Unknown,1900000,22000,0,0.11827956989247312,http://youtube.com/channel/UCE_M8A5yxnLfW0KghEeajjw
INF00439,nomanofficial786,YouTube,18600000,Unknown,India,1700000,126000,691,0.6811344086021506,http://youtube.com/channel/UCIhJOWBJywuJKeF61CWCrMw
INF00440,DesiMelodies,YouTube,18600000,Música y baile,India,23300,1000,13,0.005446236559139785,http://youtube.com/channel/UC783dnzJqf2ghHp_pFLYbGA
INF00441,NaisaAlifiaYurizaNAY,YouTube,18600000,"Música y baile, Películas",Indonesia,64099,2100,20,0.011397849462365592,http://youtube.com/channel/UCtjFp8VXWIscsqQ2wokpo3Q
INF00442,DanielSaboya,YouTube,18600000,Música y baile,Brasil,19800,679,8,0.003693548387096774,http://youtube.com/channel/UCEUf_uUDUfJJ3XfgwOxm-0A
INF00443,GoodMythicalMorning,YouTube,18600000,Comida y bebida,Estados Unidos,895800,29500,769,0.16273655913978496,http://youtube.com/channel/UC4PooiX37Pld1T8J5SYT-SQ
INF00444,Squeezie,YouTube,18600000,Unknown,Francia,1100000,95300,124,0.5130322580645161,http://youtube.com/channel/UCWeg2Pkate69NFdBeuRFTAw
INF00445,AjaKitchen,YouTube,18500000,Unknown,Unknown,197000,8900,34,0.04829189189189189,http://youtube.com/channel/UCOh01Sv2bdi_hjci9tOH7Mg
INF00446,FunForKidsTVHindiRhymes,YouTube,18500000,Unknown,Unknown,488700,8300,0,0.044864864864864865,http://youtube.com/channel/UCe3GjNY3Kqi8Xd6nT4JN_6w
INF00447,thewillyrex,YouTube,18400000,Unknown,España,130100,13900,73,0.07594021739130435,http://youtube.com/channel/UC4LHNX8d8RqnDX0OezgmCTg
INF00448,LikeNastya_VNM,YouTube,18400000,Películas,Unknown,335900,0,0,0.0,http://youtube.com/channel/UClK8w-hLJlhR6fL5_xQg_VA
INF00449,AMARINTVHD,YouTube,18400000,Noticias y Política,Tailandia,7400,113,2,0.000625,http://youtube.com/channel/UCzMoibQRslh_1bTuW0YXc6A
INF00450,pinkshirtcouple,YouTube,18400000,Unknown,Estados Unidos,1200000,55200,633,0.30344021739130433,http://youtube.com/channel/UC2xBh2nwvOwBqnA1tEbPCZw
INF00451,KatieAngelTV_,YouTube,18400000,Música y baile,México,1400000,81200,10800,0.5,http://youtube.com/channel/UCgSMDG8aGE3YHfBCXHuPpYA
INF00452,GENHALILINTAR,YouTube,18400000,"Música y baile, Humor",Indonesia,203600,6500,132,0.036043478260869566,http://youtube.com/channel/UCfRNJiafEm1LBBGFTTq4cXw
INF00453,INCRIVEL_PT,YouTube,18400000,Ciencia y tecnología,Unknown,8000,388,11,0.0021684782608695653,http://youtube.com/channel/UCIQPHl1WKKTt9KkWyo_JNig
INF00454,lescopaque,YouTube,18400000,Unknown,Indonesia,117800,2800,0,0.015217391304347825,http://youtube.com/channel/UCR1c65UsjpaVgcLKa7eM1tg
INF00455,News24thinkfirst,YouTube,18400000,Noticias y Política,India,4000,85,3,0.00047826086956521735,http://youtube.com/channel/UCuzS3rPQAYqHcLWqOFuY0pw
INF00456,zappytoons,YouTube,18400000,Educación,Unknown,187200,888,0,0.00482608695652174,http://youtube.com/channel/UCcryiZdagSR9M-Oii_Y4OfQ
INF00457,manualdomundo,YouTube,18300000,Ciencia y tecnología,Brasil,339200,31000,409,0.17163387978142078,http://youtube.com/channel/UCKHhA5hN2UohhFDfNXB_cvQ
INF00458,_vector_,YouTube,18300000,Unknown,Estados Unidos,4200000,203100,760,1.1139890710382514,http://youtube.com/channel/UCzJ53fi4NuDCYWOk9PtEkCA
INF00459,GameTheory,YouTube,18300000,Películas,Estados Unidos,1100000,82100,2200,0.46065573770491797,http://youtube.com/channel/UCo_IB5145EVNcf8hw1Kku7w
INF00460,SebastianYatra,YouTube,18200000,Música y baile,Colombia,37000,2300,154,0.013483516483516483,http://youtube.com/channel/UCssFxr-IdIa-wpG3jUXYrmw
INF00461,zbingz,YouTube,18200000,Unknown,Tailandia,471800,14200,521,0.08088461538461537,http://youtube.com/channel/UC5zGJZpxeZPFcds5gFcDE7Q
INF00462,tanboykun,YouTube,18200000,Música y baile,Indonesia,1200000,21200,902,0.12143956043956043,http://youtube.com/channel/UC8rHUssNDJ9YEjfduAqJBmw
INF00463,ZuniandFamilyofficial,YouTube,18200000,Vlogs diarios,Unknown,118500,277,0,0.001521978021978022,http://youtube.com/channel/UCAelPgCHWYyEs8-TFuOVRtg
INF00464,Chapitosiki,YouTube,18200000,Unknown,Rusia,225300,5500,14,0.0302967032967033,http://youtube.com/channel/UCXmseTCR4w5q36pupOJKegw
INF00465,MissaSinfonia,YouTube,18200000,"Animación, Humor",México,0,0,0,0.0,http://youtube.com/channel/UCsCQIvK0LGpb3dBRo2RXAfA
INF00466,TheGrefg,YouTube,18200000,"Películas, Videojuegos",España,235800,19400,142,0.10737362637362638,http://youtube.com/channel/UCCEmjNPpJYhGDgaEqeeA4HA
INF00467,RobleisIUTU,YouTube,18200000,"Películas, Animación",Argentina,281000,24600,387,0.1372912087912088,http://youtube.com/channel/UCG8eSYvOQUpb9HM8zU5d6xg
INF00468,demilovato,YouTube,18000000,Música y baile,Estados Unidos,29300,2900,160,0.017,http://youtube.com/channel/UCZkURf9tDolFOeuw_4RD7XQ
INF00469,jasonvlogslife,YouTube,18000000,"Animación, Juguetes",Unknown,839900,1400,0,0.007777777777777778,http://youtube.com/channel/UCjmAh2qxmvWdH3xNPbg0IUQ
INF00470,ILYABORZOV,YouTube,18000000,Unknown,India,233900,7600,23,0.04235,http://youtube.com/channel/UCkwZ4L2z5M_nLHoPtshyJbw
INF00471,JohnyFamilyShow,YouTube,17900000,"Música y baile, Juguetes",Unknown,273800,170,0,0.0009497206703910615,http://youtube.com/channel/UCq8KR1lnewd5ZPx9_XKoubg
INF00472,jordanmatter,YouTube,17900000,"Música y baile, Humor",Estados Unidos,5400000,102500,8400,0.6195530726256983,http://youtube.com/channel/UCKaCalz5N5ienIbfPzEbYuA
INF00473,mgcplayhouse,YouTube,17900000,"Juguetes, Coches y vehículos",Unknown,40900,39,0,0.00021787709497206702,http://youtube.com/channel/UC6zPzUJo8hu-5TzUk8IEC2Q
INF00474,Jane_asmr,YouTube,17800000,Vlogs diarios,Indonesia,109500,2600,148,0.01543820224719101,http://youtube.com/channel/UC2fsxQr6Hcx1enORxXgKpxQ
INF00475,portadosfundos,YouTube,17800000,"Películas, Animación",Brasil,280300,18700,744,0.10923595505617978,http://youtube.com/channel/UCEWHPFNilsT0IfQfutVzsag
INF00476,IGN,YouTube,17800000,Unknown,Estados Unidos,39800,906,79,0.005533707865168539,http://youtube.com/channel/UCKy1dAqELo0zrOtPkf0eTMw
INF00477,mkbhd,YouTube,17800000,Ciencia y tecnología,Estados Unidos,2900000,92100,2500,0.5314606741573034,http://youtube.com/channel/UCBJycsmduvYEL83R_U4JriQ
INF00478,ElReinoAJugar,YouTube,17800000,"Educación, Juguetes",Unknown,322600,434,0,0.002438202247191011,http://youtube.com/channel/UCsm77kEHBDEPgD4Ir3jSRYg
INF00479,cure0721,YouTube,17700000,Unknown,Indonesia,1600000,123500,1100,0.703954802259887,http://youtube.com/channel/UCkLNHZZsC3LKdUAroKNwOOw
INF00480,FactTechz,YouTube,17600000,Educación,India,277000,16800,709,0.09948295454545455,http://youtube.com/channel/UCGdPm5Aq081vVD7ih9jZf6Q
